Nieprzetłumaczone wpisy PL w units-stats (EN == PL)
file | unit | field | value
chaos-dwarfs-stats.json | Daemonsmith Sorcerer | specialRules_pl | Klątwa czarownika
chaos-dwarfs-stats.json | Deathshrieker Rocket Launcher | equipment_pl | Rakiety burzące
chaos-dwarfs-stats.json | Deathshrieker Rocket Launcher | equipment_pl | Piekielne zapalniki
chaos-dwarfs-stats.json | Dreadquake Mortar | equipment_pl | Moździerz Dreadquake
chaos-dwarfs-stats.json | Great Taurus | specialRules_pl | Płonące ciało
chaos-dwarfs-stats.json | Great Taurus | specialRules_pl | Groza
chaos-dwarfs-stats.json | Hobgoblin Bolt Thrower | equipment_pl | Balista
chaos-dwarfs-stats.json | Hobgoblin Bolt Thrower | specialRules_pl | Pospolite ruszenie
chaos-dwarfs-stats.json | Hobgoblin Cutthroats | specialRules_pl | Cios w plecy
chaos-dwarfs-stats.json | Hobgoblin Cutthroats | specialRules_pl | Pospolite ruszenie
chaos-dwarfs-stats.json | Hobgoblin Khan | specialRules_pl | Cios w plecy
chaos-dwarfs-stats.json | Hobgoblin Khan | specialRules_pl | Zwrotni
chaos-dwarfs-stats.json | Hobgoblin Khan | specialRules_pl | Pospolite ruszenie
chaos-dwarfs-stats.json | Hobgoblin Wolf Riders | specialRules_pl | Cios w plecy
chaos-dwarfs-stats.json | Hobgoblin Wolf Riders | specialRules_pl | Zwrotni
chaos-dwarfs-stats.json | Hobgoblin Wolf Riders | specialRules_pl | Pospolite ruszenie
chaos-dwarfs-stats.json | Infernal Castellan | specialRules_pl | Niezłomni
chaos-dwarfs-stats.json | Infernal Guard | specialRules_pl | Niezłomni
chaos-dwarfs-stats.json | Infernal Guard | specialRules_pl | Ściana tarcz
chaos-dwarfs-stats.json | Infernal Ironsworn | specialRules_pl | Wyszkoleni
chaos-dwarfs-stats.json | Infernal Ironsworn | specialRules_pl | Tłumienie paniki
chaos-dwarfs-stats.json | Infernal Ironsworn | specialRules_pl | Niezłomni
chaos-dwarfs-stats.json | Infernal Ironsworn | specialRules_pl | Ściana tarcz
chaos-dwarfs-stats.json | Infernal Ironsworn | specialRules_pl | Weterani
chaos-dwarfs-stats.json | Infernal Seneschal | specialRules_pl | Niezłomni
chaos-dwarfs-stats.json | Iron Daemon | specialRules_pl | Holownik
chaos-dwarfs-stats.json | Iron Daemon | specialRules_pl | Miażdżące koła
chaos-dwarfs-stats.json | Iron Daemon | specialRules_pl | Ociężała destrukcja
chaos-dwarfs-stats.json | K'daai Fireborn | specialRules_pl | Płonące ciało
chaos-dwarfs-stats.json | K'daai Fireborn | specialRules_pl | Płonące ataki
chaos-dwarfs-stats.json | K'daai Fireborn | specialRules_pl | Niestabilny
chaos-dwarfs-stats.json | K'daai Fireborn | specialRules_pl | Zrodzony z Osnowy
chaos-dwarfs-stats.json | Lammasu | specialRules_pl | Czarodziejska miazma
chaos-dwarfs-stats.json | Lammasu | specialRules_pl | Groza
chaos-dwarfs-stats.json | Sneaky Gits | specialRules_pl | Cios w plecy
chaos-dwarfs-stats.json | Sneaky Gits | specialRules_pl | Zwrotni
chaos-dwarfs-stats.json | Sneaky Gits | specialRules_pl | Pospolite ruszenie
chaos-dwarfs-stats.json | Sorcerer-Prophet | specialRules_pl | Wiedza Hashuta
chaos-dwarfs-stats.json | Sorcerer-Prophet | specialRules_pl | Niezłomni
chaos-dwarfs-stats.json | Sorcerer-Prophet | specialRules_pl | Klątwa czarownika
daemons-of-chaos-stats.json | Bloodletters of Khorne | equipment_pl | Piekielne ostrze
daemons-of-chaos-stats.json | Bloodletters of Khorne | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Bloodthirster of Khorne | equipment_pl | Topór Rzezi
daemons-of-chaos-stats.json | Bloodthirster of Khorne | equipment_pl | Bicz Udręki
daemons-of-chaos-stats.json | Bloodthirster of Khorne | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Bloodthirster of Khorne (on Juggernaut) | equipment_pl | Topór Rzezi
daemons-of-chaos-stats.json | Bloodthirster of Khorne (on Juggernaut) | equipment_pl | Bicz Udręki
daemons-of-chaos-stats.json | Bloodthirster of Khorne (on Juggernaut) | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Bloodthirster of Khorne (on Juggernaut) | specialRules_pl | Juggernaut
daemons-of-chaos-stats.json | Daemon Prince of Chaos (Khorne) | equipment_pl | Znak Khorna
daemons-of-chaos-stats.json | Daemon Prince of Chaos (Khorne) | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Daemon Prince of Chaos (Khorne) (with wings) | equipment_pl | Znak Khorna
daemons-of-chaos-stats.json | Daemon Prince of Chaos (Khorne) (with wings) | equipment_pl | Skrzydła
daemons-of-chaos-stats.json | Daemon Prince of Chaos (Khorne) (with wings) | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Flesh Hounds of Khorne | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Herald of Khorne | equipment_pl | Piekielne ostrze
daemons-of-chaos-stats.json | Herald of Khorne | equipment_pl | Znak Khorna
daemons-of-chaos-stats.json | Herald of Khorne | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Herald of Khorne (on Juggernaut) | equipment_pl | Piekielne ostrze
daemons-of-chaos-stats.json | Herald of Khorne (on Juggernaut) | equipment_pl | Znak Khorna
daemons-of-chaos-stats.json | Herald of Khorne (on Juggernaut) | specialRules_pl | Demoniczny
daemons-of-chaos-stats.json | Herald of Khorne (on Juggernaut) | specialRules_pl | Juggernaut
daemons-of-chaos-stats.json | Skull Cannon | equipment_pl | Armata Czaszek
daemons-of-chaos-stats.json | Skull Cannon | specialRules_pl | Wybuch
daemons-of-chaos-stats.json | Skull Cannon | specialRules_pl | Demoniczny
dark-elves-stats.json | Black Dragon | equipment_pl | Trujący oddech
dark-elves-stats.json | Black Dragon | equipment_pl | Zębata paszcza
dark-elves-stats.json | Black Dragon | specialRules_pl | Groza
dark-elves-stats.json | Black Guard of Naggarond | equipment_pl | Halabardy grozy
dark-elves-stats.json | Black Guard of Naggarond | specialRules_pl | Wojenne mistrzostwo
dark-elves-stats.json | Bloodwrack Medusa | specialRules_pl | Morderczy
dark-elves-stats.json | Bloodwrack Shrine | specialRules_pl | Ciągnięty
dark-elves-stats.json | Bloodwrack Shrine | specialRules_pl | Morderczy
dark-elves-stats.json | Bloodwrack Shrine | specialRules_pl | Groza
dark-elves-stats.json | Cauldron of Blood | specialRules_pl | Błogosławieństwa Khaine'a
dark-elves-stats.json | Cauldron of Blood | specialRules_pl | Ciągnięty
dark-elves-stats.json | Cauldron of Blood | specialRules_pl | Morderczy
dark-elves-stats.json | Cauldron of Blood | specialRules_pl | Groza
dark-elves-stats.json | Cold One (Dark Elves) | specialRules_pl | Głupota
dark-elves-stats.json | Cold One Chariot | equipment_pl | Powtarzalne kusze
dark-elves-stats.json | Cold One Chariot | specialRules_pl | Głupota
dark-elves-stats.json | Cold One Knights | equipment_pl | Lanca
dark-elves-stats.json | Cold One Knights | specialRules_pl | Głupota
dark-elves-stats.json | Dark Elf Dreadlord | specialRules_pl | Morderczy
dark-elves-stats.json | Dark Elf Dreadlord | specialRules_pl | Uderza pierwszy
dark-elves-stats.json | Dark Elf Master | specialRules_pl | Morderczy
dark-elves-stats.json | Dark Elf Master | specialRules_pl | Uderza pierwszy
dark-elves-stats.json | Dark Elf Shades | equipment_pl | Powtarzalne kusze
dark-elves-stats.json | Dark Elf Shades | specialRules_pl | Zwrotni
dark-elves-stats.json | Dark Elf Warriors | specialRules_pl | Wojenne mistrzostwo
dark-elves-stats.json | Death Hag | specialRules_pl | Morderczy
dark-elves-stats.json | Death Hag | specialRules_pl | Uderza pierwszy
dark-elves-stats.json | Doomfire Warlocks | specialRules_pl | Przeklęty sabat
dark-elves-stats.json | Har Ganeth Executioners | equipment_pl | Wielkie miecze Har Ganeth
dark-elves-stats.json | Har Ganeth Executioners | specialRules_pl | Morderczy
dark-elves-stats.json | Har Ganeth Executioners | specialRules_pl | Weterani
dark-elves-stats.json | High Beastmaster | equipment_pl | Bicz
dark-elves-stats.json | High Beastmaster | specialRules_pl | Morderczy
dark-elves-stats.json | High Beastmaster | specialRules_pl | Uderza pierwszy
dark-elves-stats.json | Khainite Assassin | specialRules_pl | Ukryty
dark-elves-stats.json | Khainite Assassin | specialRules_pl | Morderczy
dark-elves-stats.json | Khainite Assassin | specialRules_pl | Uderza pierwszy
dark-elves-stats.json | Kharibdyss | equipment_pl | Przepastna paszcza
dark-elves-stats.json | Kharibdyss | equipment_pl | Wijące się macki
dark-elves-stats.json | Kharibdyss | specialRules_pl | Otchłanny skowyt
dark-elves-stats.json | Kharibdyss | specialRules_pl | Groza
dark-elves-stats.json | Manticore (Dark Elves) | specialRules_pl | Groza
dark-elves-stats.json | Reaper Bolt Thrower | equipment_pl | Powtarzalna balista
dark-elves-stats.json | Repeater Crossbowmen | equipment_pl | Powtarzalne kusze
dark-elves-stats.json | Repeater Crossbowmen | specialRules_pl | Wojenne mistrzostwo
dark-elves-stats.json | Scourgerunner Chariot | equipment_pl | Powtarzalne kusze
dark-elves-stats.json | Sisters of Slaughter | equipment_pl | Bicz i puklerz
dark-elves-stats.json | Sisters of Slaughter | specialRules_pl | Taniec śmierci
dark-elves-stats.json | Sisters of Slaughter | specialRules_pl | Morderczy
dark-elves-stats.json | Sorceress | specialRules_pl | Błogosławieństwo Hekarti
dark-elves-stats.json | Sorceress | specialRules_pl | Wiedza Naggaroth
dark-elves-stats.json | Sorceress | specialRules_pl | Morderczy
dark-elves-stats.json | Supreme Sorceress | specialRules_pl | Błogosławieństwo Hekarti
dark-elves-stats.json | Supreme Sorceress | specialRules_pl | Wiedza Naggaroth
dark-elves-stats.json | Supreme Sorceress | specialRules_pl | Morderczy
dark-elves-stats.json | War Hydra | equipment_pl | Ognisty oddech
dark-elves-stats.json | War Hydra | equipment_pl | Zębate paszcze
dark-elves-stats.json | War Hydra | specialRules_pl | Dodatkowe ataki (+pozostałe Rany)
dark-elves-stats.json | War Hydra | specialRules_pl | Groza
dark-elves-stats.json | Witch Elves | specialRules_pl | Morderczy
dwarfen-mountain-holds-stats.json | Anvil of Doom | specialRules_pl | Tarcza Przodków
dwarfen-mountain-holds-stats.json | Anvil of Doom | specialRules_pl | Nieruchomy Obiekt
dwarfen-mountain-holds-stats.json | Anvil of Doom | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Anvil of Doom | specialRules_pl | Wiedza o Runach
dwarfen-mountain-holds-stats.json | Anvil of Doom | specialRules_pl | Uderz Runy
dwarfen-mountain-holds-stats.json | Bolt Thrower | equipment_pl | Balista
dwarfen-mountain-holds-stats.json | Burlok Damminson | equipment_pl | Młot piecowy
dwarfen-mountain-holds-stats.json | Burlok Damminson | equipment_pl | Pistolet nitujący
dwarfen-mountain-holds-stats.json | Burlok Damminson | specialRules_pl | Przygotowane Pozycje
dwarfen-mountain-holds-stats.json | Burlok Damminson | specialRules_pl | Optyka Namierzająca
dwarfen-mountain-holds-stats.json | Burlok Damminson | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Cannon | equipment_pl | Armata
dwarfen-mountain-holds-stats.json | Daemon Slayer | specialRules_pl | Cios Śmierci
dwarfen-mountain-holds-stats.json | Daemon Slayer | specialRules_pl | Zabójczy Cios
dwarfen-mountain-holds-stats.json | Daemon Slayer | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Doomseeker | specialRules_pl | Cios Śmierci
dwarfen-mountain-holds-stats.json | Doomseeker | specialRules_pl | Poszukiwacz Zagłady
dwarfen-mountain-holds-stats.json | Doomseeker | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Doomseeker | specialRules_pl | Wirująca Śmierć
dwarfen-mountain-holds-stats.json | Dragon Slayer | specialRules_pl | Cios Śmierci
dwarfen-mountain-holds-stats.json | Dragon Slayer | specialRules_pl | Zabójczy Cios
dwarfen-mountain-holds-stats.json | Dragon Slayer | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Dwarf Cart | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Dwarf Warrior | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Dwarf Warrior | specialRules_pl | Ściana Tarcz
dwarfen-mountain-holds-stats.json | Engineer | specialRules_pl | Umocnienia
dwarfen-mountain-holds-stats.json | Engineer | specialRules_pl | Niezłomni
dwarfen-mountain-holds-stats.json | Engineer Sapper | specialRules_pl | Wroga Strefa
dwarfen-mountain-holds-stats.json | Engineer Sapper | specialRules_pl | Niezłomni
empire-of-men-stats.json | Barded Warhorse | equipment_pl | Napierśnik
empire-of-men-stats.json | Captain of the Empire | specialRules_pl | "Utrzymać pozycje!"
empire-of-men-stats.json | Chapter Master | specialRules_pl | Weteran
empire-of-men-stats.json | Demigryph | equipment_pl | Napierśnik
empire-of-men-stats.json | Empire Archers | equipment_pl | Długie łuki
empire-of-men-stats.json | Empire Engineer | specialRules_pl | Chmury sadzy i dymu
empire-of-men-stats.json | Empire Steam Tank | equipment_pl | Działo parowe
empire-of-men-stats.json | Empire Steam Tank | equipment_pl | Karabin parowy
empire-of-men-stats.json | Empire Steam Tank | specialRules_pl | Miażdżące koła
empire-of-men-stats.json | Empire Steam Tank | specialRules_pl | Moc pary
empire-of-men-stats.json | Empire Steam Tank | specialRules_pl | Kapryśny
empire-of-men-stats.json | Empire Steam Tank | specialRules_pl | Groza
empire-of-men-stats.json | Empire War Wagon | specialRules_pl | Miażdżąca masa
empire-of-men-stats.json | Empire War Wagon | specialRules_pl | Stabilna platforma strzelecka
empire-of-men-stats.json | Flagellants | equipment_pl | Cepy
empire-of-men-stats.json | Flagellants | specialRules_pl | Fanatyczny zapał
empire-of-men-stats.json | Flagellants | specialRules_pl | Nieczuli na ból
empire-of-men-stats.json | Free Company Militia | specialRules_pl | Pospolite ruszenie
empire-of-men-stats.json | General Hans von Löwenhacke | equipment_pl | Hełm Gryfa
empire-of-men-stats.json | General Hans von Löwenhacke | equipment_pl | Sąd
empire-of-men-stats.json | General Hans von Löwenhacke | specialRules_pl | "Utrzymać pozycje!"
empire-of-men-stats.json | General Hans von Löwenhacke | specialRules_pl | Dowódca najemników
empire-of-men-stats.json | General Hans von Löwenhacke | specialRules_pl | Mistrz strategii
empire-of-men-stats.json | General of the Empire | specialRules_pl | "Utrzymać pozycje!"
empire-of-men-stats.json | Grand Master | specialRules_pl | Weteran
empire-of-men-stats.json | Griffon (Empire) | equipment_pl | Zębata paszcza
empire-of-men-stats.json | Griffon (Empire) | specialRules_pl | Groza
empire-of-men-stats.json | Harald Gemunsen | specialRules_pl | Utalentowany pojedynkowicz
empire-of-men-stats.json | Harald Gemunsen | specialRules_pl | Weteran
empire-of-men-stats.json | Harbinger of Doom | specialRules_pl | Nieczuli na ból
empire-of-men-stats.json | Harbinger of Doom | specialRules_pl | Modlitwa potępionych
empire-of-men-stats.json | Harbinger of Doom | specialRules_pl | Fanatyk
empire-of-men-stats.json | Helblaster Volley Gun | equipment_pl | Salwa Helblaster
empire-of-men-stats.json | Helstorm Rocket Battery | equipment_pl | Rakietnica Helstorm
empire-of-men-stats.json | High Priest of Ulric | specialRules_pl | Modlitwy Ulryka
empire-of-men-stats.json | Imperial Griffon | equipment_pl | Zębata paszcza
empire-of-men-stats.json | Imperial Griffon | specialRules_pl | Groza
empire-of-men-stats.json | Imperial Ogres | specialRules_pl | Najemnicy
empire-of-men-stats.json | Inner Circle Knights | specialRules_pl | Wyszkoleni
empire-of-men-stats.json | Inner Circle Knights | specialRules_pl | Wewnętrzny Krąg
empire-of-men-stats.json | Inner Circle Knights | specialRules_pl | Weteran
empire-of-men-stats.json | Lector of Sigmar | specialRules_pl | Modlitwy Sigmara
empire-of-men-stats.json | Mortar | equipment_pl | Moździerz
empire-of-men-stats.json | Nuln State Missile Troops | equipment_pl | Arkebuzery
empire-of-men-stats.json | Nuln State Missile Troops | specialRules_pl | Oddziały Nuln
empire-of-men-stats.json | Nuln State Troops | equipment_pl | Halabardy
empire-of-men-stats.json | Nuln State Troops | specialRules_pl | Oddziały Nuln
empire-of-men-stats.json | Nuln Swordsmen | specialRules_pl | Oddziały Nuln
empire-of-men-stats.json | Nuln Veteran State Troops | equipment_pl | Halabardy
empire-of-men-stats.json | Nuln Veteran State Troops | specialRules_pl | Oddziały Nuln
empire-of-men-stats.json | Nuln Veteran State Troops | specialRules_pl | Weteran
empire-of-men-stats.json | Priest of Sigmar | specialRules_pl | Modlitwy Sigmara
empire-of-men-stats.json | Priest of Ulric | specialRules_pl | Modlitwy Ulryka
empire-of-men-stats.json | State Missile Troops | equipment_pl | Kusze
empire-of-men-stats.json | Teutogen Guard | specialRules_pl | Błogosławieństwa Ulryka
empire-of-men-stats.json | Teutogen Guard | specialRules_pl | Wyszkoleni
empire-of-men-stats.json | Teutogen Guard | specialRules_pl | Weteran
empire-of-men-stats.json | Veteran State Troops | specialRules_pl | Weteran
empire-of-men-stats.json | War Altar of Sigmar | specialRules_pl | Święty zapał
empire-of-men-stats.json | War Altar of Sigmar | specialRules_pl | Symbol Mocy
empire-of-men-stats.json | War Altar of Sigmar | specialRules_pl | Groza
empire-of-men-stats.json | War Altar of Sigmar | specialRules_pl | Zguba czarownic
empire-of-men-stats.json | Witch Hunter | specialRules_pl | Zabójczy Cios
empire-of-men-stats.json | Witch Hunter | specialRules_pl | Niech nie cierpi...
grand-cathay-stats.json | Cathayan Sentinel | specialRules_pl | Nieustępliwy
grand-cathay-stats.json | Cathayan Sentinel | specialRules_pl | Groza
grand-cathay-stats.json | Cathayan Warhorse | equipment_pl | Napierśnik
grand-cathay-stats.json | Cathayan Warhorse | specialRules_pl | Katafrakci Katajscy
grand-cathay-stats.json | Gate Keeper | equipment_pl | Tarcza
grand-cathay-stats.json | Gate Master | equipment_pl | Tarcza
grand-cathay-stats.json | Jade Lancers | equipment_pl | Katajskie lance
grand-cathay-stats.json | Jade Lancers | equipment_pl | Żelazne kopyta (Konie)
grand-cathay-stats.json | Jade Lancers | equipment_pl | Napierśnik (Konie)
grand-cathay-stats.json | Jade Lancers | specialRules_pl | Katafrakci Katajscy
grand-cathay-stats.json | Jade Warriors | specialRules_pl | Postawa Obronna
grand-cathay-stats.json | Miao Ying | specialRules_pl | Mistrzyni Żywiołów
grand-cathay-stats.json | Miao Ying | specialRules_pl | Najwyższa Matrona Nan-Gau
grand-cathay-stats.json | Shugengan General | specialRules_pl | Mistrz Żywiołów
grand-cathay-stats.json | Shugengan Lord | specialRules_pl | Mistrz Żywiołów
grand-cathay-stats.json | Sky Lantern | specialRules_pl | Odwrót
grand-cathay-stats.json | Sky Lantern | specialRules_pl | Udawana ucieczka
grand-cathay-stats.json | Sky Lantern | specialRules_pl | Niebiańska Latarnia
grand-cathay-stats.json | Sky Lantern | specialRules_pl | Ruch Rezerwowy
high-elfs-realms-stats.json | Archmage | equipment_pl | Kostur, Szaty
high-elfs-realms-stats.json | Dragon Princes | specialRules_pl | Nieustraszeni
high-elfs-realms-stats.json | Ellyrian Reavers | specialRules_pl | Harcownicy
high-elfs-realms-stats.json | Highborn | specialRules_pl | Nieustraszeni
high-elfs-realms-stats.json | Highborn | specialRules_pl | Inspirujący
high-elfs-realms-stats.json | Phoenix Guard | specialRules_pl | Nieustraszeni
high-elfs-realms-stats.json | Phoenix Guard | specialRules_pl | Ściana Tarcz
high-elfs-realms-stats.json | Prince | specialRules_pl | Inspirujący
high-elfs-realms-stats.json | Prince | specialRules_pl | Przywództwo +1
high-elfs-realms-stats.json | Silver Helms | specialRules_pl | Tarcza
high-elfs-realms-stats.json | Spearmen | equipment_pl | Włócznie, Tarcze
high-elfs-realms-stats.json | Spearmen | specialRules_pl | Ściana Tarcz
high-elfs-realms-stats.json | Swordmasters of Hoeth | specialRules_pl | Parowanie
high-elfs-realms-stats.json | White Lions of Chrace | specialRules_pl | Nieustraszeni
high-elfs-realms-stats.json | White Lions of Chrace | specialRules_pl | Parowanie
lizardmen-stats.json | Ancient Stegadon | specialRules_pl | Howdah
lizardmen-stats.json | Ancient Stegadon | specialRules_pl | Groza
lizardmen-stats.json | Bastiladon | equipment_pl | Arka Soteka
lizardmen-stats.json | Bastiladon | equipment_pl | Grzmiąca maczuga
lizardmen-stats.json | Bastiladon | specialRules_pl | Nieprzenikniona Obrona
lizardmen-stats.json | Bastiladon | specialRules_pl | Groza
lizardmen-stats.json | Carnosaur | equipment_pl | Tnące szpony
lizardmen-stats.json | Carnosaur | specialRules_pl | Groza
lizardmen-stats.json | Chameleon Skinks | equipment_pl | Dmuchawki
lizardmen-stats.json | Chameleon Skinks | specialRules_pl | Zwrotni
lizardmen-stats.json | Cold One (Lizardmen) | specialRules_pl | Głupota
lizardmen-stats.json | Cold One Riders | specialRules_pl | Obsydianowe Ostrza
lizardmen-stats.json | Cold One Riders | specialRules_pl | Głupota
lizardmen-stats.json | Kroxigor | specialRules_pl | Wodny
lizardmen-stats.json | Kroxigor | specialRules_pl | Osłona Harcowników
lizardmen-stats.json | Razordon Pack | specialRules_pl | Wodny
lizardmen-stats.json | Ripperdactyl | specialRules_pl | Miażdżący Cios (tylko Ripperdactyl)
lizardmen-stats.json | Ripperdactyl | specialRules_pl | Ropuszy Szał
lizardmen-stats.json | Ripperdactyl Riders | specialRules_pl | Miażdżący Cios (tylko Ripperdactyl)
lizardmen-stats.json | Ripperdactyl Riders | specialRules_pl | Ropuszy Szał
lizardmen-stats.json | Salamander Pack | specialRules_pl | Wodny
lizardmen-stats.json | Saurus Oldblood | specialRules_pl | Obsydianowe Ostrza
lizardmen-stats.json | Saurus Scar-Veteran | specialRules_pl | Obsydianowe Ostrza
lizardmen-stats.json | Saurus Warriors | specialRules_pl | Obsydianowe Ostrza
lizardmen-stats.json | Skink Chief | specialRules_pl | Wodny
lizardmen-stats.json | Skink Priest | specialRules_pl | Wodny
lizardmen-stats.json | Skink Priest | specialRules_pl | Tajemniczy Wassal
lizardmen-stats.json | Skink Priest | specialRules_pl | Wiedza Lustrii
lizardmen-stats.json | Slann Mage-Priest | specialRules_pl | Tajemnicza Tarcza
lizardmen-stats.json | Slann Mage-Priest | specialRules_pl | Wiedza Lustrii
lizardmen-stats.json | Stegadon | specialRules_pl | Howdah
lizardmen-stats.json | Stegadon | specialRules_pl | Groza
lizardmen-stats.json | Temple Guard | equipment_pl | Halabardy
lizardmen-stats.json | Temple Guard | specialRules_pl | Strażnicy
lizardmen-stats.json | Temple Guard | specialRules_pl | Obsydianowe Ostrza
lizardmen-stats.json | Temple Guard | specialRules_pl | Ściana Tarcz
lizardmen-stats.json | Terradon | specialRules_pl | Zrzucanie Kamieni
lizardmen-stats.json | Terradon Riders | specialRules_pl | Zrzucanie Kamieni
lizardmen-stats.json | Troglodon | equipment_pl | Trujący oddech
lizardmen-stats.json | Troglodon | equipment_pl | Jadowite szpony
lizardmen-stats.json | Troglodon | specialRules_pl | Wodny
lizardmen-stats.json | Troglodon | specialRules_pl | Tajemniczy Wassal
lizardmen-stats.json | Troglodon | specialRules_pl | Wiedza Lustrii
lizardmen-stats.json | Troglodon | specialRules_pl | Pierwotny Ryk
